movieId,qtdRatings,summRatings,meanRatings
98277,6.00,17.00,2.83
4947,452.00,1459.00,3.23
7015,176.00,524.00,2.98
90306,6.00,21.50,3.58
104823,3.00,8.50,2.83
73411,2.00,5.00,2.50
126066,5.00,20.00,4.00
148390,1.00,3.50,3.50
113636,1.00,4.00,4.00
46604,75.00,205.00,2.73
6456,28.00,91.00,3.25
113906,7.00,18.00,2.57
146990,4.00,12.00,3.00
115409,4.00,12.50,3.12
34198,289.00,1025.00,3.55
7943,492.00,1916.50,3.90
27719,35.00,56.50,1.61
93126,37.00,98.00,2.65
144334,3.00,10.50,3.50
71065,1.00,4.00,4.00
96799,1.00,1.50,1.50
99337,2.00,6.50,3.25
119308,1.00,3.00,3.00
131437,8.00,24.50,3.06
1251,3367.00,13587.00,4.04
92643,211.00,810.50,3.84
26104,15.00,55.00,3.67
101470,1.00,3.00,3.00
1213,29939.00,125155.50,4.18
69818,139.00,446.50,3.21
4458,210.00,803.00,3.82
719,8879.00,26207.00,2.95
25737,58.00,194.00,3.34
116132,1.00,3.50,3.50
6500,91.00,238.00,2.62
115381,67.00,212.00,3.16
143870,3.00,10.50,3.50
78913,19.00,65.50,3.45
85763,30.00,118.00,3.93
71650,19.00,62.50,3.29
1946,1343.00,5258.50,3.92
3100,6376.00,23472.50,3.68
4543,297.00,968.50,3.26
66720,4.00,13.50,3.38
110034,1.00,3.50,3.50
133313,2.00,5.50,2.75
78337,5.00,10.50,2.10
148923,1.00,4.00,4.00
142819,3.00,12.50,4.17
3680,320.00,1200.50,3.75
40959,546.00,1702.00,3.12
71978,14.00,50.50,3.61
66979,10.00,31.00,3.10
73133,7.00,27.50,3.93
133628,1.00,3.00,3.00
101226,2.00,6.50,3.25
8833,626.00,1987.50,3.17
5751,17.00,56.50,3.32
7196,42.00,140.00,3.33
34057,13.00,30.00,2.31
102413,4.00,11.00,2.75
133209,8.00,29.00,3.62
139584,5.00,16.50,3.30
3329,236.00,909.00,3.85
5267,2431.00,8501.50,3.50
6057,209.00,451.50,2.16
3876,60.00,183.00,3.05
120763,2.00,4.50,2.25
81132,228.00,673.00,2.95
86151,9.00,31.00,3.44
147254,2.00,6.00,3.00
111332,3.00,12.00,4.00
136419,5.00,14.50,2.90
48744,715.00,2534.50,3.54
7349,126.00,468.50,3.72
86778,7.00,8.00,1.14
126064,3.00,9.50,3.17
296,79091.00,329272.50,4.16
106006,1.00,1.50,1.50
105463,4.00,14.00,3.50
147839,1.00,5.00,5.00
78679,209.00,650.00,3.11
33921,5.00,9.00,1.80
121251,2.00,6.00,3.00
127212,45.00,145.00,3.22
8198,67.00,230.50,3.44
122876,6.00,17.00,2.83
120623,5.00,14.50,2.90
134290,1.00,3.00,3.00
8195,487.00,1921.50,3.95
3122,155.00,500.50,3.23
48600,77.00,247.00,3.21
104712,54.00,198.50,3.68
91075,8.00,24.50,3.06
70146,2.00,6.50,3.25
5458,430.00,1001.50,2.33
3223,330.00,1176.00,3.56
94746,45.00,140.00,3.11
65665,39.00,129.00,3.31
7229,74.00,204.50,2.76
79477,24.00,88.00,3.67
141710,1.00,3.00,3.00
8601,158.00,579.50,3.67
108501,89.00,292.50,3.29
72367,98.00,350.00,3.57
53967,23.00,69.50,3.02
91250,9.00,17.00,1.89
136796,1.00,0.50,0.50
73234,9.00,22.00,2.44
134555,3.00,9.50,3.17
2442,1416.00,5196.00,3.67
91757,9.00,11.00,1.22
97384,6.00,5.50,0.92
126180,1.00,1.50,1.50
4070,35.00,108.00,3.09
5941,1187.00,3653.00,3.08
113974,2.00,6.50,3.25
115042,1.00,3.50,3.50
115364,5.00,12.00,2.40
131962,1.00,1.50,1.50
107577,3.00,9.50,3.17
71503,30.00,74.00,2.47
76149,4.00,10.00,2.50
50944,39.00,146.50,3.76
4121,3113.00,10150.50,3.26
81768,8.00,24.00,3.00
136706,1.00,3.00,3.00
718,990.00,3392.00,3.43
43292,7.00,25.00,3.57
107224,3.00,8.00,2.67
3348,23.00,75.00,3.26
103048,331.00,1185.50,3.58
61742,41.00,138.00,3.37
37844,62.00,176.50,2.85
5457,76.00,238.50,3.14
50533,26.00,89.50,3.44
3730,4202.00,17072.00,4.06
65731,63.00,178.00,2.83
8592,10.00,32.50,3.25
71748,6.00,16.50,2.75
3364,1092.00,4249.00,3.89
3269,3231.00,9943.00,3.08
110586,349.00,1301.00,3.73
73790,7.00,24.00,3.43
105345,13.00,34.00,2.62
84996,2.00,4.50,2.25
116299,5.00,18.50,3.70
119080,3.00,10.00,3.33
1287,10050.00,38180.50,3.80
105492,7.00,16.00,2.29
116849,30.00,79.00,2.63
120482,1.00,3.00,3.00
3497,411.00,1270.00,3.09
148276,1.00,3.50,3.50
26033,8.00,28.50,3.56
8918,244.00,822.00,3.37
104414,5.00,15.50,3.10
110229,1.00,3.00,3.00
4571,9170.00,30779.50,3.36
5210,57.00,124.00,2.18
6420,10.00,31.50,3.15
3447,369.00,1372.50,3.72
81193,4.00,11.50,2.88
1898,125.00,403.50,3.23
140283,2.00,4.50,2.25
132163,1.00,0.50,0.50
2441,206.00,632.50,3.07
26110,21.00,75.50,3.60
113280,6.00,21.50,3.58
74327,64.00,236.50,3.70
118097,4.00,14.00,3.50
47940,57.00,186.50,3.27
131004,4.00,12.50,3.12
113152,2.00,4.00,2.00
59465,2.00,7.50,3.75
1416,6333.00,19896.50,3.14
511,1699.00,5346.50,3.15
7416,214.00,729.50,3.41
4418,72.00,211.50,2.94
70377,11.00,36.50,3.32
26046,1.00,1.00,1.00
128433,1.00,3.50,3.50
72934,11.00,39.00,3.55
100328,9.00,32.00,3.56
141618,1.00,2.50,2.50
104932,3.00,13.00,4.33
8336,104.00,379.50,3.65
27824,15.00,49.00,3.27
109004,10.00,33.00,3.30
105128,14.00,45.50,3.25
1557,22.00,69.50,3.16
69953,28.00,98.50,3.52
125920,2.00,8.50,4.25
64701,314.00,1190.50,3.79
57991,20.00,66.50,3.33
104384,16.00,55.00,3.44
140154,2.00,7.00,3.50
2807,1366.00,2540.50,1.86
143689,1.00,3.50,3.50
90666,2.00,5.50,2.75
107743,11.00,41.00,3.73
149548,1.00,1.50,1.50
317,16971.00,53339.00,3.14
8782,256.00,581.00,2.27
87558,6.00,20.50,3.42
124867,65.00,194.00,2.98
1970,2546.00,6798.50,2.67
1642,722.00,2224.00,3.08
8801,51.00,168.00,3.29
53974,410.00,1074.00,2.62
1058,137.00,451.00,3.29
72672,25.00,90.00,3.60
84639,5.00,14.50,2.90
87238,7.00,16.00,2.29
151669,1.00,3.50,3.50
117418,4.00,15.00,3.75
3011,1122.00,4112.50,3.67
27843,105.00,402.00,3.83
91697,8.00,23.00,2.88
7253,67.00,218.00,3.25
116817,36.00,126.50,3.51
102856,10.00,31.50,3.15
142234,1.00,3.50,3.50
112601,1.00,3.00,3.00
4970,1090.00,4224.00,3.88
26610,5.00,13.50,2.70
108216,6.00,22.50,3.75
116965,1.00,2.50,2.50
8273,179.00,611.00,3.41
130036,4.00,13.50,3.38
7106,39.00,141.00,3.62
81441,7.00,19.00,2.71
122855,1.00,2.00,2.00
116933,5.00,16.50,3.30
142456,15.00,60.00,4.00
3931,176.00,337.00,1.91
5439,187.00,525.00,2.81
113474,11.00,38.50,3.50
145947,3.00,12.00,4.00
112446,7.00,24.50,3.50
141912,13.00,41.50,3.19
81322,2.00,7.50,3.75
6728,42.00,138.50,3.30
98643,1.00,3.00,3.00
59725,1467.00,4186.00,2.85
4460,35.00,90.00,2.57
6206,51.00,180.50,3.54
8483,33.00,94.50,2.86
55782,8.00,26.50,3.31
123407,1.00,4.00,4.00
136339,6.00,23.00,3.83
55267,1578.00,5429.00,3.44
4891,15.00,35.00,2.33
91195,2.00,6.50,3.25
101329,1.00,4.50,4.50
3659,155.00,517.00,3.34
7751,14.00,46.50,3.32
115176,4.00,12.00,3.00
75434,8.00,30.50,3.81
76238,6.00,14.50,2.42
145520,2.00,5.50,2.75
150852,1.00,3.50,3.50
8482,378.00,1396.50,3.69
2347,656.00,2260.50,3.45
148284,3.00,12.00,4.00
88754,3.00,3.50,1.17
32653,17.00,60.50,3.56
8953,9.00,25.50,2.83
79901,5.00,18.50,3.70
66337,28.00,93.50,3.34
103865,5.00,14.00,2.80
1498,1261.00,4037.00,3.20
2267,568.00,1720.00,3.03
90154,55.00,182.00,3.31
69438,47.00,143.50,3.05
141850,2.00,6.50,3.25
86785,4.00,9.00,2.25
80243,2.00,4.50,2.25
112790,1.00,5.00,5.00
3322,76.00,180.00,2.37
7391,103.00,284.00,2.76
95975,6.00,17.50,2.92
102986,2.00,5.50,2.75
106113,1.00,5.00,5.00
71899,2020.00,7971.50,3.95
105308,7.00,19.00,2.71
142180,1.00,2.00,2.00
6067,225.00,717.50,3.19
82106,3.00,8.50,2.83
2456,1859.00,4257.00,2.29
60259,37.00,117.00,3.16
121413,11.00,36.00,3.27
5860,27.00,74.00,2.74
103776,5.00,18.50,3.70
119141,1202.00,3562.50,2.96
2076,9849.00,37649.50,3.82
86904,3.00,9.50,3.17
103842,1.00,4.50,4.50
885,653.00,1744.50,2.67
99675,12.00,46.50,3.88
58174,3.00,10.00,3.33
5078,148.00,447.00,3.02
3221,421.00,1521.50,3.61
127286,1.00,2.00,2.00
72552,20.00,55.00,2.75
3963,531.00,1764.50,3.32
5004,823.00,3096.50,3.76
26366,177.00,701.50,3.96
78066,2.00,7.00,3.50
1730,1845.00,6764.00,3.67
39305,9.00,29.50,3.28
54067,5.00,12.00,2.40
123262,1.00,3.00,3.00
4778,62.00,237.50,3.83
49663,9.00,28.50,3.17
86894,5.00,16.50,3.30
137431,1.00,1.50,1.50
72856,6.00,20.50,3.42
66932,6.00,10.50,1.75
92408,1.00,3.00,3.00
8332,108.00,393.00,3.64
1317,340.00,1087.50,3.20
117121,7.00,18.00,2.57
105565,1.00,3.00,3.00
97919,1.00,2.50,2.50
56719,80.00,298.50,3.73
139675,1.00,0.50,0.50
132940,1.00,2.00,2.00
42984,12.00,40.00,3.33
111464,1.00,4.00,4.00
56702,3.00,7.50,2.50
110508,4.00,11.50,2.88
142054,1.00,4.00,4.00
4577,767.00,2579.00,3.36
113719,1.00,2.00,2.00
78041,399.00,1151.50,2.89
97711,1.00,3.00,3.00
40887,109.00,334.50,3.07
95717,11.00,24.50,2.23
116724,4.00,16.00,4.00
115529,1.00,3.00,3.00
106072,1885.00,6532.00,3.47
4966,617.00,2219.50,3.60
6949,104.00,327.00,3.14
96796,3.00,8.00,2.67
110330,7.00,26.50,3.79
126040,1.00,0.50,0.50
106032,3.00,7.50,2.50
146148,1.00,2.00,2.00
113725,1.00,1.50,1.50
8947,2105.00,5908.00,2.81
3161,202.00,682.50,3.38
67607,30.00,101.00,3.37
3801,1875.00,7554.50,4.03
121241,15.00,52.00,3.47
134459,1.00,3.00,3.00
69712,468.00,1667.00,3.56
125918,10.00,28.50,2.85
80154,2.00,1.00,0.50
2737,120.00,300.50,2.50
120266,1.00,2.50,2.50
83562,7.00,22.00,3.14
106676,2.00,5.50,2.75
729,111.00,374.00,3.37
110106,8.00,26.00,3.25
8996,37.00,110.00,2.97
6162,304.00,955.50,3.14
123854,3.00,6.00,2.00
27703,3.00,9.50,3.17
25777,412.00,1605.00,3.90
5268,159.00,505.50,3.18
40494,25.00,87.00,3.48
94469,59.00,223.00,3.78
101218,20.00,67.50,3.38
1764,20.00,53.00,2.65
100048,7.00,22.50,3.21
34115,2.00,8.00,4.00
1439,355.00,829.50,2.34
1533,331.00,1242.50,3.75
101322,7.00,21.50,3.07
145960,1.00,3.50,3.50
97744,59.00,221.00,3.75
104597,4.00,13.00,3.25
5871,7.00,11.00,1.57
36525,1387.00,4828.50,3.48
70293,1815.00,6418.50,3.54
3605,225.00,663.50,2.95
128622,10.00,38.50,3.85
1696,269.00,955.00,3.55
26144,40.00,131.50,3.29
119627,1.00,0.50,0.50
6527,112.00,398.50,3.56
3845,188.00,611.50,3.25
963,559.00,1984.00,3.55
73469,33.00,111.00,3.36
33564,191.00,728.00,3.81
8614,857.00,2755.50,3.22
139092,4.00,15.50,3.88
127443,5.00,17.00,3.40
148104,1.00,3.00,3.00
85442,1.00,3.50,3.50
102350,1.00,3.00,3.00
27608,293.00,912.50,3.11
26628,4.00,13.00,3.25
141733,3.00,13.00,4.33
89598,4.00,13.00,3.25
144276,4.00,14.00,3.50
142494,1.00,2.00,2.00
56757,4493.00,15916.50,3.54
107860,1.00,1.50,1.50
88106,7.00,26.50,3.79
3154,50.00,165.00,3.30
5614,86.00,294.50,3.42
114373,2.00,5.00,2.50
30816,1978.00,7086.00,3.58
45891,38.00,129.00,3.39
103476,3.00,7.00,2.33
96264,3.00,11.00,3.67
2620,253.00,903.50,3.57
99996,67.00,228.50,3.41
141367,4.00,14.00,3.50
97730,4.00,12.00,3.00
124631,3.00,14.00,4.67
103808,31.00,89.00,2.87
80139,209.00,623.50,2.98
73829,103.00,176.50,1.71
53129,1634.00,6003.50,3.67
142813,1.00,5.00,5.00
71697,3.00,12.00,4.00
57276,19.00,53.00,2.79
79835,5.00,9.00,1.80
150272,2.00,6.50,3.25
98615,3.00,10.50,3.50
6741,72.00,212.50,2.95
120216,2.00,9.00,4.50
34659,8.00,26.00,3.25
129717,1.00,4.00,4.00
105347,2.00,6.50,3.25
36046,4.00,12.50,3.12
110647,1.00,2.00,2.00
124356,4.00,10.50,2.62
125882,1.00,2.50,2.50
126322,1.00,3.00,3.00
119035,1.00,3.50,3.50
76091,334.00,1272.50,3.81
144690,4.00,12.00,3.00
140295,3.00,13.50,4.50
72171,418.00,1486.00,3.56
94989,6.00,13.50,2.25
81671,12.00,39.00,3.25
118328,2.00,5.50,2.75
31090,8.00,25.00,3.12
110265,1.00,3.50,3.50
138610,25.00,56.50,2.26
53883,174.00,694.50,3.99
120889,4.00,11.50,2.88
60585,12.00,41.50,3.46
61475,4.00,16.00,4.00
88649,3.00,9.00,3.00
139669,1.00,3.50,3.50
1277,4364.00,16524.00,3.79
59527,18.00,63.00,3.50
83189,9.00,31.00,3.44
77204,40.00,113.00,2.83
65243,23.00,66.00,2.87
89881,17.00,42.00,2.47
80086,10.00,28.00,2.80
117492,6.00,18.50,3.08
3081,14323.00,50717.00,3.54
128604,16.00,42.00,2.62
4937,59.00,164.00,2.78
5838,107.00,343.50,3.21
142066,6.00,19.00,3.17
62374,1503.00,5409.50,3.60
67070,13.00,33.50,2.58
284,40.00,112.00,2.80
120440,8.00,20.00,2.50
141606,1.00,3.00,3.00
138012,1.00,2.50,2.50
78860,8.00,24.50,3.06
8630,14.00,50.50,3.61
68495,10.00,25.50,2.55
144464,3.00,10.50,3.50
31251,160.00,504.00,3.15
4759,138.00,409.50,2.97
112992,1.00,3.00,3.00
27537,83.00,264.50,3.19
86293,320.00,953.00,2.98
130840,84.00,295.50,3.52
6979,5115.00,18727.00,3.66
95748,5.00,10.50,2.10
64921,7.00,18.00,2.57
146264,4.00,9.50,2.38
71112,6.00,4.00,0.67
32335,18.00,55.50,3.08
5558,18.00,44.50,2.47
98587,21.00,70.00,3.33
151441,1.00,5.00,5.00
134623,1.00,3.00,3.00
41769,120.00,412.50,3.44
110505,10.00,25.50,2.55
111124,2.00,7.00,3.50
142727,1.00,5.00,5.00
140623,1.00,3.00,3.00
2550,1631.00,5865.50,3.60
102686,739.00,2184.00,2.96
974,144.00,487.50,3.39
45994,1.00,2.00,2.00
74859,9.00,29.50,3.28
136247,15.00,48.00,3.20
572,38.00,100.00,2.63
76171,16.00,62.50,3.91
48909,45.00,156.00,3.47
5548,922.00,2793.50,3.03
61100,33.00,114.00,3.45
56786,29.00,103.50,3.57
2478,7393.00,22975.50,3.11
124554,1.00,1.50,1.50
117648,1.00,3.50,3.50
143880,1.00,3.00,3.00
3811,1838.00,7407.50,4.03
118924,104.00,327.50,3.15
108514,20.00,75.00,3.75
137587,3.00,8.00,2.67
93520,8.00,24.00,3.00
120857,2.00,4.00,2.00
1240,36125.00,140773.00,3.90
2763,13495.00,47124.50,3.49
52101,12.00,38.50,3.21
139600,1.00,4.00,4.00
143209,22.00,49.00,2.23
150922,1.00,3.50,3.50
84792,8.00,24.00,3.00
135951,2.00,6.00,3.00
1226,2311.00,9053.00,3.92
41704,9.00,24.00,2.67
39191,4.00,10.00,2.50
131098,5.00,18.00,3.60
2985,15177.00,50196.00,3.31
4192,81.00,239.00,2.95
112625,12.00,35.00,2.92
106378,4.00,9.50,2.38
80740,2.00,6.00,3.00
91826,22.00,68.00,3.09
82608,13.00,43.00,3.31
121182,6.00,19.50,3.25
141106,1.00,4.00,4.00
7261,311.00,821.50,2.64
108821,1.00,1.50,1.50
137908,2.00,4.50,2.25
2629,932.00,2537.00,2.72
138236,2.00,6.00,3.00
137311,1.00,1.00,1.00
118858,2.00,9.00,4.50
126595,11.00,35.50,3.23
102664,2.00,6.50,3.25
33160,6.00,12.00,2.00
105252,3.00,5.00,1.67
79688,9.00,30.50,3.39
120276,1.00,4.50,4.50
2648,3653.00,13965.00,3.82
2930,96.00,352.50,3.67
78381,11.00,37.50,3.41
109524,2.00,7.00,3.50
104354,2.00,4.00,2.00
3584,551.00,1554.50,2.82
2517,2330.00,7083.00,3.04
102007,27.00,79.50,2.94
80271,2.00,4.00,2.00
110873,61.00,222.00,3.64
148106,3.00,11.50,3.83
27332,8.00,27.50,3.44
3150,336.00,1202.00,3.58
2509,172.00,504.50,2.93
133653,12.00,44.50,3.71
98797,56.00,198.00,3.54
439,61.00,164.50,2.70
121302,6.00,19.00,3.17
95624,17.00,60.00,3.53
8642,130.00,356.50,2.74
91591,4.00,13.00,3.25
109874,1.00,2.00,2.00
116279,1.00,3.00,3.00
3752,9436.00,28124.50,2.98
7,14846.00,50081.00,3.37
115917,2.00,4.50,2.25
6085,10.00,23.00,2.30
103050,9.00,30.00,3.33
5623,13.00,32.00,2.46
122490,9.00,29.00,3.22
107050,3.00,11.50,3.83
86442,3.00,10.50,3.50
97196,7.00,26.50,3.79
137879,1.00,2.00,2.00
26084,780.00,2931.50,3.76
108711,3.00,6.00,2.00
108063,4.00,12.00,3.00
2239,706.00,2600.00,3.68
5695,39.00,108.00,2.77
131162,1.00,2.00,2.00
113705,153.00,555.50,3.63
2225,39.00,102.50,2.63
1843,45.00,111.50,2.48
140156,2.00,5.00,2.50
3444,1900.00,6005.50,3.16
4088,39.00,115.50,2.96
140174,104.00,410.50,3.95
8388,34.00,107.50,3.16
35853,6.00,15.00,2.50
3164,10.00,27.00,2.70
151709,1.00,3.50,3.50
122443,1.00,2.00,2.00
2356,1218.00,3616.50,2.97
4716,98.00,321.00,3.28
2569,61.00,171.50,2.81
147222,1.00,3.00,3.00
66092,26.00,92.50,3.56
8237,8.00,26.50,3.31
108466,7.00,23.00,3.29
96601,1.00,3.00,3.00
1429,3765.00,12420.50,3.30
25872,5.00,15.50,3.10
101614,5.00,15.00,3.00
72643,10.00,37.50,3.75
95658,4.00,11.50,2.88
94070,847.00,3168.50,3.74
3759,180.00,570.50,3.17
133798,63.00,164.50,2.61
55451,418.00,1429.00,3.42
66868,6.00,17.50,2.92
54826,9.00,23.50,2.61
72356,500.00,1944.00,3.89
2218,47.00,113.00,2.40
126919,13.00,49.50,3.81
129832,1.00,0.50,0.50
93272,375.00,1196.00,3.19
94739,18.00,55.00,3.06
81405,2.00,4.00,2.00
63134,2.00,6.50,3.25
102675,2.00,8.50,4.25
3251,1394.00,4692.00,3.37
696,126.00,398.00,3.16
73511,97.00,268.00,2.76
8969,2515.00,7508.00,2.99
255,1115.00,2544.00,2.28
3884,258.00,607.50,2.35
97008,2.00,7.00,3.50
31804,1273.00,4284.00,3.37
97232,62.00,199.00,3.21
99807,4.00,10.50,2.62
1046,1379.00,5491.00,3.98
68653,17.00,62.50,3.68
5367,720.00,2678.00,3.72
8033,685.00,2671.00,3.90
27911,18.00,64.00,3.56
1810,4134.00,14363.00,3.47
27382,1.00,3.00,3.00
122513,1.00,3.50,3.50
66581,52.00,135.50,2.61
134831,4.00,3.50,0.88
31367,177.00,511.00,2.89
55726,63.00,232.00,3.68
70046,28.00,101.50,3.62
116489,7.00,22.00,3.14
541,33435.00,138085.00,4.13
7454,4487.00,12569.00,2.80
52180,5.00,14.00,2.80
39625,6.00,16.00,2.67
145966,1.00,0.50,0.50
118294,1.00,2.50,2.50
5072,1586.00,5691.00,3.59
133782,60.00,162.00,2.70
114265,137.00,461.50,3.37
139817,1.00,5.00,5.00
6738,12.00,34.50,2.88
120126,2.00,7.00,3.50
146918,1.00,4.00,4.00
84775,109.00,417.00,3.83
140162,40.00,129.00,3.23
93393,2.00,6.50,3.25
104843,7.00,20.50,2.93
26050,1.00,3.50,3.50
297,271.00,841.50,3.11
126219,5.00,14.00,2.80
116195,1.00,2.50,2.50
57845,131.00,481.00,3.67
86229,4.00,15.50,3.88
114673,1.00,1.50,1.50
6611,408.00,1622.50,3.98
85453,1.00,3.00,3.00
2109,7980.00,28793.50,3.61
27468,11.00,28.50,2.59
130746,5.00,8.50,1.70
6552,2393.00,9032.50,3.77
97639,52.00,194.00,3.73
133569,1.00,5.00,5.00
108689,171.00,439.50,2.57
98142,6.00,24.00,4.00
113661,2.00,4.50,2.25
109455,10.00,36.00,3.60
8591,472.00,1508.50,3.20
108564,3.00,8.50,2.83
90645,181.00,615.50,3.40
142460,7.00,23.00,3.29
106501,10.00,23.50,2.35
139515,1.00,4.00,4.00
95179,1.00,3.00,3.00
5833,1048.00,3491.00,3.33
117420,6.00,16.50,2.75
47793,91.00,299.50,3.29
1065,20.00,58.50,2.92
143045,1.00,3.50,3.50
27671,76.00,280.50,3.69
8787,74.00,225.50,3.05
630,234.00,783.50,3.35
111640,1.00,1.00,1.00
89083,6.00,26.00,4.33
103551,1.00,3.50,3.50
137940,1.00,3.50,3.50
54580,11.00,33.00,3.00
94839,9.00,26.50,2.94
95767,2.00,6.50,3.25
125642,1.00,2.00,2.00
90914,133.00,444.00,3.34
106648,7.00,25.50,3.64
52033,7.00,23.50,3.36
5673,5835.00,20702.50,3.55
1112,398.00,1355.00,3.40
90112,4.00,9.00,2.25
119176,1.00,2.50,2.50
122693,2.00,7.00,3.50
147262,1.00,3.50,3.50
2284,376.00,1391.50,3.70
111364,1038.00,3062.00,2.95
6751,382.00,908.00,2.38
101273,17.00,48.00,2.82
81445,12.00,45.00,3.75
150768,1.00,3.50,3.50
127046,2.00,6.00,3.00
27642,15.00,31.50,2.10
136192,2.00,4.00,2.00
83056,5.00,15.00,3.00
111453,2.00,8.00,4.00
2121,2008.00,5525.00,2.75
8741,17.00,42.00,2.47
127390,88.00,287.00,3.26
146872,1.00,3.00,3.00
141880,1.00,4.00,4.00
90341,18.00,69.00,3.83
139759,11.00,22.00,2.00
107278,2.00,7.00,3.50
151509,1.00,3.00,3.00
103663,1.00,3.00,3.00
100613,2.00,7.00,3.50
151230,1.00,3.50,3.50
146922,7.00,19.00,2.71
94653,8.00,12.50,1.56
143974,2.00,6.50,3.25
100200,5.00,8.00,1.60
5364,2092.00,7056.00,3.37
98189,24.00,72.00,3.00
44253,2.00,7.00,3.50
134571,2.00,7.50,3.75
122635,1.00,3.00,3.00
132918,2.00,5.00,2.50
71695,39.00,138.00,3.54
592,52201.00,176653.00,3.38
97057,194.00,690.50,3.56
45346,6.00,15.50,2.58
853,119.00,392.50,3.30
113501,37.00,118.50,3.20
105242,5.00,14.00,2.80
105055,3.00,9.50,3.17
63992,3246.00,8321.50,2.56
619,769.00,2026.00,2.63
54513,173.00,597.50,3.45
31925,5.00,12.00,2.40
71278,2.00,6.50,3.25
4326,4230.00,16295.50,3.85
45635,245.00,775.00,3.16
4044,61.00,120.50,1.98
1445,1397.00,3264.50,2.34
89302,56.00,194.00,3.46
122308,13.00,47.50,3.65
35082,20.00,67.00,3.35
91709,7.00,20.50,2.93
8991,56.00,166.00,2.96
137761,17.00,61.00,3.59
142182,1.00,4.00,4.00
145514,3.00,10.50,3.50
121103,10.00,8.00,0.80
3703,9880.00,35859.50,3.63
26123,51.00,154.00,3.02
130351,22.00,86.00,3.91
109939,6.00,17.00,2.83
101446,1.00,3.00,3.00
215,6066.00,23458.50,3.87
5333,363.00,1410.00,3.88
132584,16.00,44.50,2.78
46525,8.00,28.50,3.56
118536,2.00,6.00,3.00
79031,1.00,3.00,3.00
100244,206.00,709.50,3.44
130970,53.00,204.50,3.86
135731,1.00,4.50,4.50
70492,6.00,15.50,2.58
126781,2.00,6.50,3.25
123427,1.00,3.50,3.50
76301,104.00,300.00,2.88
58632,19.00,67.00,3.53
126088,12.00,29.50,2.46
8965,1976.00,6170.50,3.12
3620,252.00,780.00,3.10
120928,3.00,6.00,2.00
66252,5.00,16.50,3.30
146876,1.00,0.50,0.50
92382,1.00,3.00,3.00
6335,359.00,1304.50,3.63
5636,279.00,851.50,3.05
58105,818.00,2708.50,3.31
104776,4.00,12.00,3.00
146212,4.00,5.50,1.38
106405,4.00,14.50,3.62
138802,1.00,2.00,2.00
124575,16.00,63.00,3.94
33743,22.00,65.00,2.95
3589,30.00,77.50,2.58
151591,1.00,3.50,3.50
3950,1367.00,4837.00,3.54
101897,5.00,17.50,3.50
126993,1.00,3.50,3.50
120930,2.00,6.50,3.25
128165,5.00,14.00,2.80
48407,8.00,18.00,2.25
87073,20.00,60.50,3.02
60227,10.00,35.00,3.50
5021,975.00,3591.50,3.68
140844,3.00,10.50,3.50
89388,89.00,228.00,2.56
102152,12.00,35.00,2.92
1719,3894.00,15545.50,3.99
352,1372.00,4477.00,3.26
26804,12.00,41.00,3.42
134611,1.00,5.00,5.00
95004,58.00,187.50,3.23
41650,12.00,42.50,3.54
140557,1.00,2.50,2.50
8731,306.00,983.00,3.21
132883,27.00,100.00,3.70
74820,22.00,76.00,3.45
116068,1.00,2.50,2.50
373,3590.00,13562.00,3.78
4932,674.00,2340.00,3.47
4168,588.00,1775.00,3.02
3136,44.00,121.50,2.76
7292,123.00,219.00,1.78
69118,86.00,249.00,2.90
120827,12.00,43.00,3.58
104076,76.00,178.00,2.34
93568,8.00,28.00,3.50
119689,7.00,13.00,1.86
47701,7.00,22.50,3.21
84471,7.00,24.50,3.50
101373,1.00,3.00,3.00
58351,332.00,1230.50,3.71
96585,2.00,6.50,3.25
82335,9.00,33.00,3.67
116608,10.00,18.50,1.85
140507,4.00,7.50,1.88
78919,9.00,27.50,3.06
2612,1151.00,4537.50,3.94
102941,21.00,71.50,3.40
7329,24.00,77.50,3.23
111103,1.00,3.50,3.50
144572,3.00,7.50,2.50
128389,1.00,3.00,3.00
384,799.00,2387.00,2.99
91935,17.00,54.50,3.21
96532,1.00,4.00,4.00
116704,5.00,18.00,3.60
2903,767.00,1605.50,2.09
5081,708.00,2192.00,3.10
50954,197.00,628.50,3.19
86279,35.00,129.00,3.69
101070,70.00,261.00,3.73
4381,759.00,2861.50,3.77
104341,1.00,0.50,0.50
133389,37.00,126.00,3.41
3740,5524.00,19117.00,3.46
8746,56.00,156.00,2.79
120799,739.00,2330.50,3.15
81665,35.00,123.50,3.53
54958,33.00,101.00,3.06
2222,23.00,49.50,2.15
103044,3.00,7.00,2.33
6253,2.00,5.00,2.50
117142,8.00,24.50,3.06
78944,11.00,42.50,3.86
68135,1804.00,5614.50,3.11
6040,651.00,1565.00,2.40
1471,97.00,331.50,3.42
78097,3.00,8.00,2.67
136214,2.00,4.00,2.00
129080,2.00,3.50,1.75
54010,1.00,3.00,3.00
103132,1.00,3.00,3.00
2464,142.00,350.50,2.47
130034,6.00,19.00,3.17
31600,12.00,39.00,3.25
27891,21.00,72.00,3.43
124490,1.00,3.50,3.50
468,7993.00,26479.00,3.31
2516,424.00,734.50,1.73
5036,237.00,730.00,3.08
112814,1.00,4.00,4.00
130044,26.00,78.00,3.00
124394,1.00,4.00,4.00
